pressure1,pressure2,pressure3,stress1,stress2,stress3,stress4,stress5,stress6,stress7,x,y,z
10.99,0,11.23,9663,10141,9982,10082,10613,10480,10210,-2,-357,37
9.28,0,10.37,9663,10141,9983,10082,10612,10480,10212,-4,-356,37
10.28,0,10.43,9663,10140,9984,10083,10613,10480,10214,-6,-356,35
12.04,0,10.34,9663,10140,9983,10081,10613,10480,10213,-5,-355,35
12.51,0,7.75,9662,10141,9983,10083,10614,10480,10213,-5,-355,36
12.7,0,6.72,9663,10142,9982,10082,10614,10480,10214,0,-356,36
10.84,0,7.27,9663,10143,9982,10083,10615,10480,10215,4,-356,35
10.86,0,7.51,9663,10143,9983,10083,10615,10481,10217,3,-356,33
12.97,0,10.3,9664,10143,9983,10083,10615,10480,10216,4,-357,33
13.93,0,11.18,9663,10142,9981,10081,10613,10480,10211,2,-356,35
12.46,0,9.78,9662,10141,9980,10081,10613,10480,10210,2,-357,38
11.54,0,7.85,9664,10142,9982,10081,10613,10479,10211,1,-358,38
14.27,0,9.6,9663,10141,9982,10082,10614,10480,10211,1,-356,36
15.99,0,11.74,9663,10142,9981,10081,10613,10479,10207,3,-356,37
17.52,0,11.96,9662,10142,9980,10080,10612,10478,10204,3,-357,41
17.17,0,11.57,9662,10141,9979,10080,10611,10477,10202,5,-358,44
13.89,0,9.79,9663,10140,9979,10080,10612,10477,10203,6,-359,45
12.76,0,7.86,9662,10141,9980,10080,10612,10479,10205,4,-358,43
15.79,0,6.02,9663,10141,9980,10081,10614,10478,10209,5,-357,40
17.13,0,5.98,9662,10144,9980,10080,10615,10477,10209,9,-358,39
16.67,0,7.51,9663,10144,9979,10082,10615,10478,10208,14,-358,40
16.43,0,10.47,9662,10143,9979,10081,10614,10477,10206,15,-358,40
13,0,12.26,9663,10142,9979,10080,10613,10478,10205,13,-359,42
11.09,0,11.47,9661,10141,9980,10081,10612,10477,10205,6,-358,42
12.41,0,10.18,9662,10140,9981,10080,10612,10479,10206,0,-356,40
13.19,0,7.91,9661,10141,9978,10081,10613,10479,10206,-1,-357,40
10.51,0,8.49,9662,10143,9982,10082,10613,10480,10210,4,-357,39
9.61,0,8.56,9663,10142,9982,10082,10614,10480,10213,2,-356,37
11.78,0,7.42,9663,10142,9983,10082,10614,10479,10214,1,-357,34
11.91,0,7.06,9663,10143,9982,10083,10614,10480,10214,2,-356,34
12.07,0,4.62,9663,10144,9981,10082,10615,10479,10215,5,-357,34
13.65,0,3.03,9663,10145,9980,10084,10616,10480,10219,9,-356,33
14.87,0,4.15,9663,10145,9981,10083,10616,10479,10219,13,-357,32
15.66,0,6.21,9664,10146,9979,10083,10617,10479,10216,17,-357,33
12.35,0,5.85,9663,10145,9979,10082,10616,10478,10215,17,-359,36
10.26,0,5.71,9663,10145,9980,10083,10617,10479,10217,16,-358,34
9.87,0,5.61,9663,10145,9982,10084,10616,10480,10220,11,-357,33
9.53,0,5.6,9663,10144,9983,10085,10617,10480,10221,10,-357,30
7.37,0,5.56,9664,10145,9983,10084,10617,10481,10225,8,-356,29
5.76,0,5.51,9664,10145,9982,10085,10616,10482,10227,6,-355,28
7.44,0,5.55,9664,10145,9985,10085,10617,10482,10230,2,-354,25
9.98,0,6.05,9662,10145,9984,10086,10617,10482,10228,1,-354,24
9.96,0,9.36,9664,10143,9984,10084,10616,10481,10224,4,-354,26
11.07,0,11.43,9663,10142,9983,10083,10615,10481,10219,3,-356,29
8.89,0,10.58,9661,10141,9983,10083,10614,10480,10216,0,-355,33
7.33,0,10.23,9663,10142,9983,10083,10614,10480,10216,-5,-356,33
9.13,0,10.13,9663,10142,9985,10083,10614,10481,10218,-7,-355,32
12.31,0,10.08,9663,10142,9983,10082,10614,10481,10216,-8,-354,32
14.61,0,9.94,9663,10141,9981,10081,10614,10480,10212,-4,-355,34
16.12,0,9.71,9662,10141,9981,10082,10613,10478,10209,0,-356,37
12.37,0,6.83,9661,10142,9980,10081,10613,10478,10208,3,-357,41
10.73,0,5.01,9663,10143,9981,10083,10613,10478,10213,5,-358,39
11.1,0,2.74,9664,10144,9982,10083,10616,10480,10220,6,-356,34
12.02,0,1.34,9664,10146,9980,10085,10617,10480,10224,11,-357,30
10.02,0,2.43,9663,10147,9981,10086,10619,10480,10227,15,-357,28
8.4,0,4.58,9662,10145,9982,10085,10618,10480,10228,16,-357,26
6.71,0,4.18,9663,10146,9984,10085,10618,10481,10230,13,-355,26
4.72,0,4.3,9664,10147,9985,10087,10618,10482,10235,9,-354,24
