pressure1,pressure2,pressure3,stress1,stress2,stress3,stress4,stress5,stress6,stress7,x,y,z
8.7,0.39,7.92,0,0,0,0,0,0,0,-4,-366,23
8.79,0.39,7.92,0,0,0,0,0,0,0,-3,-366,23
8.8,0.44,7.96,0,0,0,0,0,0,0,-3,-366,24
8.89,0.4,7.96,0,0,0,0,0,0,0,-3,-366,24
8.95,0.39,7.92,0,0,0,0,0,0,0,-3,-366,24
9,0.4,7.92,0,0,0,0,0,0,0,-3,-366,25
9.04,0.39,7.92,0,0,0,0,0,0,0,-3,-366,24
9.09,0.39,7.96,0,0,0,0,0,0,0,-3,-366,25
9.14,0.39,7.96,0,0,0,0,0,0,0,-2,-366,24
9.23,0.39,7.96,0,0,0,0,0,0,0,-2,-366,24
9.29,0.39,7.96,0,0,0,0,0,0,0,-2,-366,24
9.34,0.44,7.92,0,0,0,0,0,0,0,-2,-366,26
9.47,0.4,7.96,0,0,0,0,0,0,0,-2,-366,25
9.44,0.39,7.96,0,0,0,0,0,0,0,-2,-366,26
9.39,0.39,7.92,0,0,0,0,0,0,0,-2,-366,26
9.39,0.4,7.92,0,0,0,0,0,0,0,-2,-366,26
9.39,0.39,7.92,0,0,0,0,0,0,0,-2,-366,26
9.39,0.44,7.92,0,0,0,0,0,0,0,-1,-366,25
9.39,0.44,7.96,0,0,0,0,0,0,0,-1,-366,25
9.39,0.4,7.96,0,0,0,0,0,0,0,-1,-366,26
9.43,0.39,7.92,0,0,0,0,0,0,0,-1,-366,26
9.44,0.39,7.92,0,0,0,0,0,0,0,-1,-366,26
9.48,0.44,7.92,0,0,0,0,0,0,0,-1,-366,27
9.49,0.4,7.92,0,0,0,0,0,0,0,-1,-366,26
9.49,0.4,7.92,0,0,0,0,0,0,0,-1,-366,27
9.54,0.39,7.97,0,0,0,0,0,0,0,-1,-366,26
9.63,0.44,7.92,0,0,0,0,0,0,0,-1,-366,27
9.63,0.4,7.96,0,0,0,0,0,0,0,-1,-366,27
9.68,0.39,7.96,0,0,0,0,0,0,0,0,-366,27
9.73,0.44,7.96,0,0,0,0,0,0,0,0,-366,27
9.78,0.44,7.96,0,0,0,0,0,0,0,0,-366,26
9.78,0.44,7.92,0,0,0,0,0,0,0,0,-366,28
9.83,0.44,7.96,0,0,0,0,0,0,0,0,-366,28
9.88,0.44,7.96,0,0,0,0,0,0,0,0,-366,28
9.97,0.44,7.96,0,0,0,0,0,0,0,0,-366,28
10.03,0.44,7.96,0,0,0,0,0,0,0,0,-366,27
10.16,0.44,7.96,0,0,0,0,0,0,0,0,-366,28
10.22,0.4,7.92,0,0,0,0,0,0,0,0,-366,27
10.31,0.39,8,0,0,0,0,0,0,0,1,-366,28
10.37,0.44,7.97,0,0,0,0,0,0,0,1,-366,28
10.42,0.44,7.92,0,0,0,0,0,0,0,1,-366,28
10.47,0.44,7.92,0,0,0,0,0,0,0,1,-366,28
10.47,0.4,7.96,0,0,0,0,0,0,0,1,-366,27
10.52,0.44,7.92,0,0,0,0,0,0,0,1,-366,28
10.57,0.44,7.92,0,0,0,0,0,0,0,1,-366,28
10.62,0.44,7.96,0,0,0,0,0,0,0,1,-366,28
10.66,0.44,7.96,0,0,0,0,0,0,0,2,-366,28
10.76,0.44,7.96,0,0,0,0,0,0,0,2,-366,29
10.85,0.44,8.01,0,0,0,0,0,0,0,2,-366,29
10.95,0.44,7.97,0,0,0,0,0,0,0,2,-366,29
11.09,0.44,7.96,0,0,0,0,0,0,0,2,-366,29
11.15,0.4,7.96,0,0,0,0,0,0,0,2,-366,30
11.2,0.48,7.96,0,0,0,0,0,0,0,2,-366,30
11.3,0.45,7.92,0,0,0,0,0,0,0,2,-366,30
