pressure1,pressure2,pressure3,stress1,stress2,stress3,stress4,stress5,stress6,stress7,x,y,z
14.02,18.04,10.79,10645,10159,9891,10058,10596,10247,10130,29.0,-382.0,-5.0
13.97,18.09,10.99,10645,10158,9891,10058,10597,10247,10130,29.0,-382.0,-5.0
13.87,18.14,11.14,10645,10158,9892,10058,10596,10247,10129,28.0,-382.0,-4.0
13.73,18.14,11.16,10645,10158,9892,10059,10596,10247,10128,28.0,-382.0,-3.0
13.58,18.18,11.47,10645,10158,9892,10058,10596,10248,10127,27.0,-382.0,-3.0
13.44,18.15,11.68,10645,10158,9893,10057,10597,10247,10127,27.0,-382.0,-3.0
13.33,18.19,11.83,10645,10158,9892,10058,10596,10248,10127,27.0,-382.0,-2.0
13.19,18.23,11.93,10645,10157,9891,10057,10596,10248,10126,26.0,-382.0,-1.0
13.13,18.28,12.25,10645,10157,9892,10057,10596,10247,10125,26.0,-382.0,-1.0
13.03,18.24,12.44,10645,10157,9892,10057,10597,10249,10126,25.0,-382.0,0.0
13.07,18.15,12.57,10645,10157,9891,10057,10597,10248,10125,25.0,-382.0,0.0
12.94,17.70,12.76,10644,10157,9892,10057,10597,10249,10123,25.0,-382.0,1.0
12.93,17.17,13.05,10645,10157,9892,10057,10597,10248,10123,24.0,-382.0,1.0
12.89,16.72,13.16,10645,10157,9892,10057,10597,10248,10123,24.0,-382.0,2.0
12.79,16.45,13.22,10644,10157,9892,10056,10597,10247,10124,23.0,-382.0,3.0
12.69,16.25,13.45,10644,10157,9893,10056,10597,10248,10122,23.0,-382.0,3.0
12.55,16.05,13.73,10645,10157,9891,10057,10597,10249,10122,22.0,-382.0,3.0
12.63,15.81,13.89,10644,10156,9892,10057,10597,10247,10120,21.0,-382.0,4.0
12.68,15.56,13.91,10644,10156,9892,10056,10597,10248,10121,21.0,-382.0,4.0
12.73,15.41,14.18,10644,10157,9893,10057,10596,10248,10120,20.0,-382.0,4.0
12.73,15.17,14.43,10645,10157,9892,10056,10596,10248,10120,19.0,-382.0,5.0
12.73,15.01,14.58,10644,10156,9892,10056,10597,10248,10120,19.0,-382.0,5.0
12.82,14.91,14.64,10645,10156,9891,10056,10597,10248,10120,18.0,-382.0,5.0
12.79,14.63,14.96,10644,10156,9892,10056,10597,10249,10120,17.0,-382.0,6.0
12.78,14.52,15.17,10645,10156,9892,10056,10597,10249,10119,17.0,-382.0,6.0
12.78,14.46,15.28,10645,10155,9892,10056,10598,10248,10119,16.0,-382.0,6.0
12.74,14.32,15.42,10644,10156,9893,10056,10598,10248,10119,15.0,-382.0,6.0
12.78,14.17,15.66,10644,10156,9893,10056,10598,10249,10118,15.0,-382.0,6.0
12.74,14.16,15.81,10644,10156,9894,10057,10597,10248,10120,14.0,-382.0,7.0
12.78,14.02,15.97,10645,10156,9892,10056,10598,10249,10118,13.0,-382.0,7.0
12.47,13.97,16.07,10644,10156,9892,10056,10597,10248,10117,12.0,-382.0,7.0
12.09,13.83,16.34,10645,10155,9895,10056,10597,10248,10117,11.0,-382.0,7.0
11.56,13.64,16.46,10644,10155,9893,10057,10597,10248,10116,11.0,-382.0,7.0
11.11,13.58,16.16,10644,10155,9894,10056,10598,10247,10117,10.0,-382.0,7.0
10.80,13.48,15.86,10645,10155,9894,10056,10597,10247,10117,9.0,-382.0,7.0
10.50,13.43,15.57,10645,10156,9894,10055,10597,10248,10116,9.0,-382.0,8.0
10.21,13.33,15.41,10645,10155,9894,10056,10597,10249,10115,7.0,-382.0,8.0
9.87,13.32,15.30,10645,10156,9895,10056,10597,10249,10116,7.0,-381.0,8.0
9.70,13.28,15.11,10645,10155,9895,10056,10597,10249,10115,6.0,-381.0,9.0
9.47,13.19,15.05,10645,10155,9895,10055,10597,10248,10115,5.0,-381.0,9.0
9.26,13.04,14.96,10646,10155,9895,10057,10597,10248,10115,5.0,-381.0,9.0
9.07,13.03,14.99,10646,10156,9895,10056,10597,10248,10115,4.0,-381.0,9.0
8.83,13.16,15.04,10646,10156,9896,10056,10597,10249,10114,4.0,-380.0,10.0
8.63,13.22,15.04,10646,10156,9897,10057,10598,10249,10115,3.0,-380.0,10.0
8.43,13.22,15.09,10646,10156,9897,10057,10596,10249,10114,3.0,-380.0,11.0
8.23,13.22,15.05,10647,10156,9896,10058,10598,10248,10113,3.0,-380.0,11.0
8.08,13.31,15.04,10647,10156,9898,10057,10597,10249,10113,2.0,-380.0,12.0
7.84,13.37,15.13,10648,10156,9897,10058,10597,10249,10113,1.0,-380.0,12.0
7.64,13.33,15.10,10647,10156,9899,10057,10597,10249,10112,1.0,-379.0,13.0
7.43,13.37,15.09,10648,10157,9898,10058,10597,10249,10112,1.0,-379.0,13.0
7.25,13.28,15.05,10649,10157,9899,10058,10597,10248,10112,1.0,-379.0,13.0
7.05,13.23,15.09,10648,10157,9898,10058,10597,10250,10111,0.0,-379.0,14.0
6.90,13.18,15.14,10649,10157,9899,10059,10598,10250,10111,0.0,-378.0,15.0
6.71,13.13,15.27,10648,10157,9899,10058,10597,10250,10111,-1.0,-378.0,15.0
6.56,13.04,15.29,10648,10157,9900,10059,10597,10248,10111,-1.0,-378.0,16.0
6.32,13.03,15.24,10649,10157,9900,10058,10597,10250,10111,-1.0,-378.0,16.0
6.21,12.98,15.33,10649,10158,9899,10060,10596,10250,10110,-2.0,-377.0,17.0
6.02,12.98,15.34,10650,10158,9900,10059,10597,10248,10111,-2.0,-377.0,17.0
5.82,12.98,15.34,10650,10158,9901,10059,10597,10250,10110,-3.0,-377.0,18.0
5.67,12.89,15.34,10650,10158,9901,10059,10597,10249,10110,-3.0,-377.0,18.0
5.48,12.84,15.38,10651,10159,9902,10059,10597,10248,10108,-3.0,-377.0,19.0
5.28,12.83,15.61,10651,10158,9903,10060,10597,10249,10109,-3.0,-376.0,19.0
5.13,12.83,15.68,10651,10159,9902,10060,10597,10248,10109,-4.0,-376.0,20.0
4.98,12.83,15.68,10651,10159,9901,10059,10597,10250,10108,-4.0,-376.0,20.0
4.92,12.79,15.59,10652,10158,9904,10060,10597,10250,10108,-5.0,-376.0,21.0
4.70,12.74,15.72,10651,10158,9903,10060,10598,10249,10108,-5.0,-375.0,21.0
4.50,12.69,15.64,10652,10158,9904,10061,10596,10248,10108,-5.0,-375.0,22.0
4.34,12.68,15.68,10652,10159,9901,10060,10597,10250,10108,-6.0,-375.0,23.0
4.28,12.64,15.68,10652,10159,9905,10061,10597,10249,10106,-6.0,-374.0,23.0
4.17,12.59,15.83,10653,10159,9904,10060,10596,10249,10107,-6.0,-374.0,24.0
4.09,12.63,15.30,10653,10159,9904,10061,10597,10249,10106,-7.0,-374.0,24.0
4.17,12.55,14.58,10653,10159,9905,10061,10596,10250,10105,-7.0,-374.0,25.0
4.31,12.49,13.94,10654,10160,9905,10062,10596,10249,10106,-7.0,-373.0,25.0
4.46,12.44,13.30,10653,10159,9906,10062,10596,10250,10106,-8.0,-373.0,26.0
4.60,12.44,12.79,10654,10160,9906,10062,10596,10250,10106,-8.0,-373.0,26.0
4.89,12.39,12.34,10654,10159,9905,10062,10597,10249,10106,-9.0,-373.0,27.0
5.40,12.39,11.94,10654,10160,9906,10063,10597,10249,10106,-9.0,-373.0,27.0
5.41,12.43,11.41,10654,10160,9907,10063,10597,10250,10106,-9.0,-372.0,27.0
5.36,12.44,11.10,10654,10160,9906,10063,10596,10249,10106,-8.0,-372.0,27.0
5.27,12.44,10.71,10654,10161,9907,10063,10597,10249,10106,-8.0,-372.0,27.0
