pressure1,pressure2,pressure3,stress1,stress2,stress3,stress4,stress5,stress6,stress7,x,y,z
12.88,0,0.34,10696,10152,9969,10090,10624,10487,10248,25,-356,22
12.97,0,0.25,10696,10152,9970,10089,10625,10488,10248,25,-356,22
12.98,0,0.29,10696,10151,9969,10089,10625,10487,10247,24,-356,22
13.11,0,0.29,10697,10152,9969,10089,10625,10487,10248,25,-356,22
13.21,0,0.29,10696,10152,9969,10089,10624,10488,10248,26,-356,22
13.27,0,0.29,10696,10152,9969,10090,10624,10487,10247,26,-356,22
13.36,0,0.29,10697,10153,9969,10090,10624,10487,10247,25,-356,23
13.46,0,0.29,10696,10152,9969,10090,10625,10487,10247,26,-356,23
13.47,0,0.29,10696,10152,9970,10091,10625,10487,10247,26,-356,23
13.43,0,0.34,10697,10152,9969,10090,10625,10486,10247,25,-356,23
13.38,0,0.34,10696,10152,9968,10090,10625,10487,10247,27,-356,23
13.37,0,0.3,10696,10152,9970,10090,10625,10487,10247,26,-356,23
13.42,0,0.34,10697,10152,9968,10089,10625,10487,10246,26,-356,23
13.51,0,0.34,10696,10152,9968,10090,10625,10487,10246,26,-356,23
13.56,0,0.3,10696,10152,9969,10089,10625,10487,10245,26,-357,23
13.61,0,0.3,10697,10151,9969,10089,10624,10487,10245,26,-357,24
13.66,0,0.3,10697,10152,9969,10090,10624,10486,10245,26,-356,24
13.71,0,0.29,10696,10152,9969,10089,10625,10487,10245,26,-356,22
13.72,0,0.34,10696,10153,9969,10090,10624,10488,10245,26,-356,24
13.76,0,0.34,10696,10153,9969,10089,10624,10487,10245,27,-356,24
13.81,0,0.34,10696,10153,9969,10089,10625,10486,10245,27,-357,24
13.81,0,0.34,10697,10152,9969,10089,10625,10487,10244,28,-357,24
13.86,0,0.3,10696,10152,9969,10090,10624,10487,10245,28,-357,23
13.91,0,0.34,10697,10152,9969,10089,10624,10487,10245,27,-357,24
14.09,0,0.3,10696,10151,9969,10088,10623,10487,10244,27,-357,25
14.11,0,0.3,10696,10152,9969,10089,10624,10487,10244,27,-357,24
14.2,0,0.3,10696,10152,9970,10089,10625,10488,10244,27,-357,25
14.34,0,0.34,10696,10152,9969,10088,10625,10487,10243,28,-357,25
14.4,0,0.34,10696,10152,9968,10088,10624,10486,10243,28,-357,25
14.45,0,0.34,10695,10153,9968,10089,10624,10487,10243,28,-357,24
14.45,0,0.34,10696,10153,9969,10089,10624,10487,10242,28,-357,24
14.45,0,0.34,10697,10153,9968,10089,10624,10486,10242,29,-357,24
14.45,0,0.3,10696,10153,9969,10089,10625,10486,10242,29,-357,24
14.5,0,0.38,10696,10153,9968,10090,10624,10487,10243,29,-357,24
14.55,0,0.35,10696,10152,9968,10090,10624,10487,10242,29,-357,25
14.55,0,0.34,10697,10152,9968,10090,10624,10486,10242,29,-357,24
14.6,0,0.34,10696,10152,9967,10090,10624,10487,10243,29,-357,25
14.64,0,0.34,10695,10152,9968,10088,10625,10486,10242,29,-357,26
14.69,0,0.34,10696,10152,9968,10089,10624,10486,10242,29,-357,26
14.7,0,0.34,10696,10153,9969,10088,10624,10486,10242,29,-357,26
14.7,0,0.39,10696,10152,9969,10088,10625,10485,10241,29,-357,26
14.75,0,0.3,10695,10153,9968,10088,10624,10486,10243,29,-357,26
14.84,0,0.34,10696,10153,9968,10089,10624,10487,10241,30,-357,26
14.98,0,0.34,10696,10152,9968,10088,10624,10486,10241,30,-357,26
15.08,0,0.3,10696,10152,9968,10089,10624,10486,10241,29,-357,26
15.27,0,0.34,10696,10152,9966,10089,10624,10487,10240,30,-357,26
15.24,0,0.34,10696,10152,9968,10088,10624,10486,10240,30,-357,26
15.37,0,0.34,10696,10151,9968,10088,10624,10486,10241,30,-357,25
15.43,0,0.39,10696,10152,9969,10089,10624,10485,10241,29,-357,26
15.48,0,0.35,10696,10152,9966,10089,10623,10486,10240,31,-357,26
15.49,0,0.39,10696,10152,9968,10089,10624,10486,10240,30,-357,25
15.39,0,0.35,10696,10153,9968,10088,10624,10486,10240,30,-357,27
15.43,0,0.39,10696,10152,9968,10089,10624,10486,10240,30,-357,27
15.44,0,0.35,10697,10152,9968,10088,10624,10486,10240,31,-357,26
15.48,0,0.39,10696,10152,9968,10088,10623,10486,10239,31,-357,27
15.49,0,0.39,10695,10153,9966,10088,10624,10486,10240,32,-357,26
15.57,0,0.35,10696,10152,9968,10088,10623,10486,10240,31,-357,27
15.58,0,0.39,10696,10152,9967,10088,10624,10485,10239,32,-358,26
15.67,0,0.35,10696,10153,9967,10089,10623,10486,10239,32,-357,27
15.73,0,0.39,10695,10151,9967,10088,10624,10485,10239,32,-357,28
15.78,0,0.39,10696,10153,9967,10089,10624,10486,10239,32,-357,28
15.78,0,0.39,10695,10152,9967,10088,10624,10486,10239,32,-358,28
15.96,0,0.39,10697,10152,9967,10087,10624,10486,10240,32,-358,28
16.06,0,0.39,10695,10152,9966,10088,10624,10486,10239,32,-358,28
16.21,0,0.39,10696,10152,9966,10088,10623,10486,10239,32,-357,28
16.31,0,0.35,10696,10153,9965,10089,10623,10485,10239,32,-358,28
16.36,0,0.39,10696,10152,9967,10089,10623,10485,10239,32,-358,27
16.41,0,0.44,10696,10153,9966,10088,10624,10485,10239,32,-358,28
16.42,0,0.4,10696,10153,9966,10088,10624,10485,10239,31,-358,28
16.46,0,0.39,10696,10152,9967,10088,10624,10485,10238,33,-358,28
16.47,0,0.39,10696,10152,9967,10088,10623,10485,10238,33,-358,29
16.42,0,0.39,10696,10152,9967,10088,10624,10485,10238,33,-358,29
16.46,0,0.39,10696,10152,9966,10088,10624,10485,10237,33,-358,28
16.51,0,0.39,10696,10152,9967,10087,10624,10485,10237,33,-358,28
16.56,0,0.39,10696,10153,9967,10088,10623,10485,10238,33,-358,29
16.57,0,0.39,10696,10151,9967,10087,10624,10485,10236,33,-358,29
16.57,0,0.35,10696,10152,9965,10088,10624,10485,10237,34,-358,28
16.61,0,0.39,10696,10152,9965,10087,10624,10485,10237,34,-358,28
16.66,0,0.44,10696,10153,9966,10088,10623,10485,10237,34,-358,29
16.71,0,0.4,10696,10152,9967,10087,10624,10485,10237,34,-358,29
16.76,0,0.39,10696,10153,9966,10087,10624,10485,10236,34,-358,30
16.81,0,0.39,10695,10152,9967,10088,10624,10485,10236,34,-358,30
16.95,0,0.39,10696,10152,9965,10088,10623,10485,10236,34,-358,28
17.05,0,0.39,10696,10153,9968,10088,10623,10485,10236,34,-358,30
17.23,0,0.39,10694,10152,9965,10087,10623,10485,10236,34,-358,30
17.3,0,0.39,10695,10153,9966,10088,10624,10486,10236,34,-358,30
17.35,0,0.39,10695,10151,9966,10087,10623,10485,10235,34,-358,29
17.4,0,0.44,10695,10152,9965,10087,10624,10485,10235,34,-358,30
17.45,0,0.4,10696,10153,9966,10087,10624,10485,10235,35,-358,30
17.45,0,0.39,10695,10150,9966,10087,10623,10485,10235,35,-358,30
17.45,0,0.39,10695,10151,9965,10087,10624,10485,10235,35,-358,31
17.45,0,0.39,10695,10153,9966,10087,10623,10485,10235,35,-358,29
17.41,0,0.44,10696,10152,9965,10088,10624,10485,10235,35,-358,31
17.49,0,0.4,10696,10152,9963,10087,10624,10485,10235,35,-358,30
17.54,0,0.44,10695,10152,9965,10088,10623,10485,10234,35,-358,31
17.59,0,0.44,10695,10152,9966,10086,10623,10483,10235,36,-358,30
17.6,0,0.4,10696,10153,9966,10087,10623,10484,10234,35,-358,30
