pressure1,pressure2,pressure3,stress1,stress2,stress3,stress4,stress5,stress6,stress7,x,y,z
0.45,0.00,-0.00,10650,10213,9866,10041,10525,10178,10068,2.0,-364.0,0.0
0.44,0.00,-0.00,10650,10213,9868,10041,10525,10177,10068,2.0,-364.0,0.0
0.44,0.00,-0.00,10650,10213,9866,10041,10525,10178,10068,2.0,-364.0,0.0
0.44,0.00,0.04,10649,10214,9866,10041,10525,10178,10068,2.0,-364.0,0.0
0,-0.00,,10650,10214,9865,10040,10525,10176,10067,2.0,-364.0,0.0
0.44,-0.00,-0.00,10650,10214,9865,10040,10525,10176,10067,2.0,-364.0,0.0
0.49,-0.00,-0.00,10650,10213,9866,10041,10525,10178,10069,2.0,-364.0,0.0
0.45,0.04,-0.04,10650,10213,9866,10041,10525,10178,10069,2.0,-364.0,1.0
0.49,0.00,-0.00,10650,10213,9866,10041,10525,10177,10068,2.0,-364.0,0.0
0.49,0.04,-0.00,10650,10214,9866,10040,10525,10177,10068,2.0,-364.0,0.0
0.49,0.00,0.00,10650,10214,9866,10041,10525,10178,10069,2.0,-364.0,0.0
0.49,0.00,0.00,10650,10213,9866,10041,10525,10179,10068,2.0,-364.0,0.0
0.45,0.00,0.00,10650,10213,9866,10041,10525,10179,10068,2.0,-364.0,0.0
0.44,0.00,-0.04,10650,10214,9866,10040,10524,10179,10069,2.0,-364.0,0.0
0.44,0.00,-0.04,10650,10214,9866,10040,10524,10179,10069,2.0,-364.0,0.0
0.49,-0.04,-0.00,10649,10214,9866,10040,10524,10177,10069,2.0,-364.0,0.0
0.49,-0.00,-0.04,10650,10215,9865,10041,10525,10179,10068,2.0,-364.0,0.0
0.49,-0.00,-0.00,10651,10214,9866,10041,10525,10178,10068,2.0,-364.0,0.0
0.49,-0.04,-0.00,10651,10214,9866,10041,10525,10178,10068,2.0,-364.0,0.0
